date,AAPL,AMGN,AMZN,CPRT,EL,GS,ILMN,MA,PAA,RIO,TEF,UPS
24-11-01,-47.743,-139.981,-243.723,-3.071,104.54,-263.7746848,7.465,-20.05168479,10.536,630.743,-161.208,273.279
25-11-01,-47.856,-140.266,-244.268,-3.082,104.656,-264.3853776,7.43,-20.1173776,10.512,631.572,-161.482,273.59
26-11-01,-47.969,-140.551,-244.813,-3.093,104.772,-264.9960704,7.395,-20.1830704,10.488,632.401,-161.756,273.901
27-11-01,-48.082,-140.836,-245.358,-3.104,104.888,-265.6067632,7.36,-20.24876321,10.464,633.23,-162.03,274.212
28-11-01,-48.195,-141.121,-245.903,-3.115,105.004,-266.217456,7.325,-20.31445601,10.44,634.059,-162.304,274.523
29-11-01,-48.308,-141.406,-246.448,-3.126,105.12,-266.8281488,7.29,-20.38014882,10.416,634.888,-162.578,274.834
30-11-01,-48.421,-141.691,-246.993,-3.137,105.236,-267.4388416,7.255,-20.44584162,10.392,635.717,-162.852,275.145
01-12-01,-48.534,-141.976,-247.538,-3.148,105.352,-268.0495344,7.22,-20.51153443,10.368,636.546,-163.126,275.456
02-12-01,-48.647,-142.261,-248.083,-3.159,105.468,-268.6602272,7.185,-20.57722723,10.344,637.375,-163.4,275.767
03-12-01,-48.76,-142.546,-248.628,-3.17,105.584,-269.27092,7.15,-20.64292004,10.32,638.204,-163.674,276.078
04-12-01,-48.873,-142.831,-249.173,-3.181,105.7,-269.8816128,7.115,-20.70861284,10.296,639.033,-163.948,276.389
05-12-01,-48.986,-143.116,-249.718,-3.192,105.816,-270.4923056,7.08,-20.77430565,10.272,639.862,-164.222,276.7
06-12-01,-49.099,-143.401,-250.263,-3.203,105.932,-271.1029985,7.045,-20.83999845,10.248,640.691,-164.496,277.011
07-12-01,-49.212,-143.686,-250.808,-3.214,106.048,-271.7136913,7.01,-20.90569126,10.224,641.52,-164.77,277.322
08-12-01,-49.325,-143.971,-251.353,-3.225,106.164,-272.3243841,6.975,-20.97138406,10.2,642.349,-165.044,277.633
09-12-01,-49.438,-144.256,-251.898,-3.236,106.28,-272.9350769,6.94,-21.03707687,10.176,643.178,-165.318,277.944
10-12-01,-49.551,-144.541,-252.443,-3.247,106.396,-273.5457697,6.905,-21.10276967,10.152,644.007,-165.592,278.255
11-12-01,-49.664,-144.826,-252.988,-3.258,106.512,-274.1564625,6.87,-21.16846248,10.128,644.836,-165.866,278.566
12-12-01,-49.777,-145.111,-253.533,-3.269,106.628,-274.7671553,6.835,-21.23415528,10.104,645.665,-166.14,278.877
13-12-01,-49.89,-145.396,-254.078,-3.28,106.744,-275.3778481,6.8,-21.29984809,10.08,646.494,-166.414,279.188
14-12-01,-50.003,-145.681,-254.623,-3.291,106.86,-275.9885409,6.765,-21.36554089,10.056,647.323,-166.688,279.499
15-12-01,-50.116,-145.966,-255.168,-3.302,106.976,-276.5992337,6.73,-21.4312337,10.032,648.152,-166.962,279.81
16-12-01,-50.229,-146.251,-255.713,-3.313,107.092,-277.2099265,6.695,-21.4969265,10.008,648.981,-167.236,280.121
17-12-01,-50.342,-146.536,-256.258,-3.324,107.208,-277.8206193,6.66,-21.56261931,9.984,649.81,-167.51,280.432
18-12-01,-50.455,-146.821,-256.803,-3.335,107.324,-278.4313121,6.625,-21.62831211,9.96,650.639,-167.784,280.743
19-12-01,-50.568,-147.106,-257.348,-3.346,107.44,-279.0420049,6.59,-21.69400492,9.936,651.468,-168.058,281.054
20-12-01,-50.681,-147.391,-257.893,-3.357,107.556,-279.6526977,6.555,-21.75969772,9.912,652.297,-168.332,281.365
21-12-01,-50.794,-147.676,-258.438,-3.368,107.672,-280.2633905,6.52,-21.82539053,9.888,653.126,-168.606,281.676
22-12-01,-50.907,-147.961,-258.983,-3.379,107.788,-280.8740833,6.485,-21.89108333,9.864,653.955,-168.88,281.987
23-12-01,-51.02,-148.246,-259.528,-3.39,107.904,-281.4847761,6.45,-21.95677614,9.84,654.784,-169.154,282.298
24-12-01,-51.133,-148.531,-260.073,-3.401,108.02,-282.0954689,6.415,-22.02246894,9.816,655.613,-169.428,282.609
25-12-01,-51.246,-148.816,-260.618,-3.412,108.136,-282.7061617,6.38,-22.08816175,9.792,656.442,-169.702,282.92
26-12-01,-51.359,-149.101,-261.163,-3.423,108.252,-283.3168546,6.345,-22.15385455,9.768,657.271,-169.976,283.231
27-12-01,-51.472,-149.386,-261.708,-3.434,108.368,-283.9275474,6.31,-22.21954736,9.744,658.1,-170.25,283.542
28-12-01,-51.585,-149.671,-262.253,-3.445,108.484,-284.5382402,6.275,-22.28524016,9.72,658.929,-170.524,283.853
29-12-01,-51.698,-149.956,-262.798,-3.456,108.6,-285.148933,6.24,-22.35093297,9.696,659.758,-170.798,284.164
30-12-01,-51.811,-150.241,-263.343,-3.467,108.716,-285.7596258,6.205,-22.41662577,9.672,660.587,-171.072,284.475
31-12-01,-51.924,-150.526,-263.888,-3.478,108.832,-286.3703186,6.17,-22.48231858,9.648,661.416,-171.346,284.786
01-01-02,-52.037,-150.811,-264.433,-3.489,108.948,-286.9810114,6.135,-22.54801138,9.624,662.245,-171.62,285.097
02-01-02,-52.15,-151.096,-264.978,-3.5,109.064,-287.5917042,6.1,-22.61370419,9.6,663.074,-171.894,285.408
03-01-02,-52.263,-151.381,-265.523,-3.511,109.18,-288.202397,6.065,-22.67939699,9.576,663.903,-172.168,285.719
04-01-02,-52.376,-151.666,-266.068,-3.522,109.296,-288.8130898,6.03,-22.7450898,9.552,664.732,-172.442,286.03
05-01-02,-52.489,-151.951,-266.613,-3.533,109.412,-289.4237826,5.995,-22.8107826,9.528,665.561,-172.716,286.341
06-01-02,-52.602,-152.236,-267.158,-3.544,109.528,-290.0344754,5.96,-22.87647541,9.504,666.39,-172.99,286.652
07-01-02,-52.715,-152.521,-267.703,-3.555,109.644,-290.6451682,5.925,-22.94216821,9.48,667.219,-173.264,286.963
08-01-02,-52.828,-152.806,-268.248,-3.566,109.76,-291.255861,5.89,-23.00786102,9.456,668.048,-173.538,287.274
09-01-02,-52.941,-153.091,-268.793,-3.577,109.876,-291.8665538,5.855,-23.07355382,9.432,668.877,-173.812,287.585
10-01-02,-53.054,-153.376,-269.338,-3.588,109.992,-292.4772466,5.82,-23.13924663,9.408,669.706,-174.086,287.896
11-01-02,-53.167,-153.661,-269.883,-3.599,110.108,-293.0879394,5.785,-23.20493943,9.384,670.535,-174.36,288.207
12-01-02,-53.28,-153.946,-270.428,-3.61,110.224,-293.6986322,5.75,-23.27063224,9.36,671.364,-174.634,288.518
13-01-02,-53.393,-154.231,-270.973,-3.621,110.34,-294.309325,5.715,-23.33632504,9.336,672.193,-174.908,288.829
14-01-02,-53.506,-154.516,-271.518,-3.632,110.456,-294.9200178,5.68,-23.40201785,9.312,673.022,-175.182,289.14
15-01-02,-53.619,-154.801,-272.063,-3.643,110.572,-295.5307107,5.645,-23.46771065,9.288,673.851,-175.456,289.451
16-01-02,-53.732,-155.086,-272.608,-3.654,110.688,-296.1414035,5.61,-23.53340346,9.264,674.68,-175.73,289.762
17-01-02,-53.845,-155.371,-273.153,-3.665,110.804,-296.7520963,5.575,-23.59909626,9.24,675.509,-176.004,290.073
18-01-02,-53.958,-155.656,-273.698,-3.676,110.92,-297.3627891,5.54,-23.66478907,9.216,676.338,-176.278,290.384
19-01-02,-54.071,-155.941,-274.243,-3.687,111.036,-297.9734819,5.505,-23.73048187,9.192,677.167,-176.552,290.695
20-01-02,-54.184,-156.226,-274.788,-3.698,111.152,-298.5841747,5.47,-23.79617468,9.168,677.996,-176.826,291.006
21-01-02,-54.297,-156.511,-275.333,-3.709,111.268,-299.1948675,5.435,-23.86186748,9.144,678.825,-177.1,291.317
22-01-02,-54.41,-156.796,-275.878,-3.72,111.384,-299.8055603,5.4,-23.92756029,9.12,679.654,-177.374,291.628
23-01-02,-54.523,-157.081,-276.423,-3.731,111.5,-300.4162531,5.365,-23.99325309,9.096,680.483,-177.648,291.939
24-01-02,-54.636,-157.366,-276.968,-3.742,111.616,-301.0269459,5.33,-24.0589459,9.072,681.312,-177.922,292.25
25-01-02,-54.749,-157.651,-277.513,-3.753,111.732,-301.6376387,5.295,-24.1246387,9.048,682.141,-178.196,292.561
26-01-02,-54.862,-157.936,-278.058,-3.764,111.848,-302.2483315,5.26,-24.19033151,9.024,682.97,-178.47,292.872
27-01-02,-54.975,-158.221,-278.603,-3.775,111.964,-302.8590243,5.225,-24.25602431,9,683.799,-178.744,293.183
28-01-02,-55.088,-158.506,-279.148,-3.786,112.08,-303.4697171,5.19,-24.32171712,8.976,684.628,-179.018,293.494
29-01-02,-55.201,-158.791,-279.693,-3.797,112.196,-304.0804099,5.155,-24.38740992,8.952,685.457,-179.292,293.805
30-01-02,-55.314,-159.076,-280.238,-3.808,112.312,-304.6911027,5.12,-24.45310273,8.928,686.286,-179.566,294.116
31-01-02,-55.427,-159.361,-280.783,-3.819,112.428,-305.3017955,5.085,-24.51879553,8.904,687.115,-179.84,294.427
01-02-02,-55.54,-159.646,-281.328,-3.83,112.544,-305.9124883,5.05,-24.58448834,8.88,687.944,-180.114,294.738
02-02-02,-55.653,-159.931,-281.873,-3.841,112.66,-306.5231811,5.015,-24.65018114,8.856,688.773,-180.388,295.049
03-02-02,-55.766,-160.216,-282.418,-3.852,112.776,-307.1338739,4.98,-24.71587395,8.832,689.602,-180.662,295.36
04-02-02,-55.879,-160.501,-282.963,-3.863,112.892,-307.7445668,4.945,-24.78156675,8.808,690.431,-180.936,295.671
05-02-02,-55.992,-160.786,-283.508,-3.874,113.008,-308.3552596,4.91,-24.84725956,8.784,691.26,-181.21,295.982
06-02-02,-56.105,-161.071,-284.053,-3.885,113.124,-308.9659524,4.875,-24.91295236,8.76,692.089,-181.484,296.293
07-02-02,-56.218,-161.356,-284.598,-3.896,113.24,-309.5766452,4.84,-24.97864517,8.736,692.918,-181.758,296.604
08-02-02,-56.331,-161.641,-285.143,-3.907,113.356,-310.187338,4.805,-25.04433797,8.712,693.747,-182.032,296.915
09-02-02,-56.444,-161.926,-285.688,-3.918,113.472,-310.7980308,4.77,-25.11003078,8.688,694.576,-182.306,297.226
10-02-02,-56.557,-162.211,-286.233,-3.929,113.588,-311.4087236,4.735,-25.17572358,8.664,695.405,-182.58,297.537
11-02-02,-56.67,-162.496,-286.778,-3.94,113.704,-312.0194164,4.7,-25.24141639,8.64,696.234,-182.854,297.848
12-02-02,-56.783,-162.781,-287.323,-3.951,113.82,-312.6301092,4.665,-25.30710919,8.616,697.063,-183.128,298.159
13-02-02,-56.896,-163.066,-287.868,-3.962,113.936,-313.240802,4.63,-25.372802,8.592,697.892,-183.402,298.47
14-02-02,-57.009,-163.351,-288.413,-3.973,114.052,-313.8514948,4.595,-25.4384948,8.568,698.721,-183.676,298.781
15-02-02,-57.122,-163.636,-288.958,-3.984,114.168,-314.4621876,4.56,-25.50418761,8.544,699.55,-183.95,299.092
16-02-02,-57.235,-163.921,-289.503,-3.995,114.284,-315.0728804,4.525,-25.56988041,8.52,700.379,-184.224,299.403
17-02-02,-57.348,-164.206,-290.048,-4.006,114.4,-315.6835732,4.49,-25.63557322,8.496,701.208,-184.498,299.714
18-02-02,-57.461,-164.491,-290.593,-4.017,114.516,-316.294266,4.455,-25.70126602,8.472,702.037,-184.772,300.025
19-02-02,-57.574,-164.776,-291.138,-4.028,114.632,-316.9049588,4.42,-25.76695883,8.448,702.866,-185.046,300.336
20-02-02,-57.687,-165.061,-291.683,-4.039,114.748,-317.5156516,4.385,-25.83265163,8.424,703.695,-185.32,300.647
21-02-02,-57.8,-165.346,-292.228,-4.05,114.864,-318.1263444,4.35,-25.89834444,8.4,704.524,-185.594,300.958
22-02-02,-57.913,-165.631,-292.773,-4.061,114.98,-318.7370372,4.315,-25.96403724,8.376,705.353,-185.868,301.269
23-02-02,-58.026,-165.916,-293.318,-4.072,115.096,-319.34773,4.28,-26.02973005,8.352,706.182,-186.142,301.58
24-02-02,-58.139,-166.201,-293.863,-4.083,115.212,-319.9584229,4.245,-26.09542285,8.328,707.011,-186.416,301.891
25-02-02,-58.252,-166.486,-294.408,-4.094,115.328,-320.5691157,4.21,-26.16111566,8.304,707.84,-186.69,302.202
26-02-02,-58.365,-166.771,-294.953,-4.105,115.444,-321.1798085,4.175,-26.22680846,8.28,708.669,-186.964,302.513
27-02-02,-58.478,-167.056,-295.498,-4.116,115.56,-321.7905013,4.14,-26.29250127,8.256,709.498,-187.238,302.824
28-02-02,-58.591,-167.341,-296.043,-4.127,115.676,-322.4011941,4.105,-26.35819407,8.232,710.327,-187.512,303.135
01-03-02,-58.704,-167.626,-296.588,-4.138,115.792,-323.0118869,4.07,-26.42388688,8.208,711.156,-187.786,303.446
02-03-02,-58.817,-167.911,-297.133,-4.149,115.908,-323.6225797,4.035,-26.48957968,8.184,711.985,-188.06,303.757
03-03-02,-58.93,-168.196,-297.678,-4.16,116.024,-324.2332725,4,-26.55527249,8.16,712.814,-188.334,304.068
04-03-02,-59.043,-168.481,-298.223,-4.171,116.14,-324.8439653,3.965,-26.62096529,8.136,713.643,-188.608,304.379
05-03-02,-59.156,-168.766,-298.768,-4.182,116.256,-325.4546581,3.93,-26.6866581,8.112,714.472,-188.882,304.69
06-03-02,-59.269,-169.051,-299.313,-4.193,116.372,-326.0653509,3.895,-26.7523509,8.088,715.301,-189.156,305.001
07-03-02,-59.382,-169.336,-299.858,-4.204,116.488,-326.6760437,3.86,-26.81804371,8.064,716.13,-189.43,305.312
08-03-02,-59.495,-169.621,-300.403,-4.215,116.604,-327.2867365,3.825,-26.88373651,8.04,716.959,-189.704,305.623
09-03-02,-59.608,-169.906,-300.948,-4.226,116.72,-327.8974293,3.79,-26.94942932,8.016,717.788,-189.978,305.934
10-03-02,-59.721,-170.191,-301.493,-4.237,116.836,-328.5081221,3.755,-27.01512212,7.992,718.617,-190.252,306.245
11-03-02,-59.834,-170.476,-302.038,-4.248,116.952,-329.1188149,3.72,-27.08081493,7.968,719.446,-190.526,306.556
12-03-02,-59.947,-170.761,-302.583,-4.259,117.068,-329.7295077,3.685,-27.14650773,7.944,720.275,-190.8,306.867
13-03-02,-60.06,-171.046,-303.128,-4.27,117.184,-330.3402005,3.65,-27.21220054,7.92,721.104,-191.074,307.178
14-03-02,-60.173,-171.331,-303.673,-4.281,117.3,-330.9508933,3.615,-27.27789334,7.896,721.933,-191.348,307.489
15-03-02,-60.286,-171.616,-304.218,-4.292,117.416,-331.5615861,3.58,-27.34358615,7.872,722.762,-191.622,307.8
16-03-02,-60.399,-171.901,-304.763,-4.303,117.532,-332.172279,3.545,-27.40927895,7.848,723.591,-191.896,308.111
17-03-02,-60.512,-172.186,-305.308,-4.314,117.648,-332.7829718,3.51,-27.47497176,7.824,724.42,-192.17,308.422
18-03-02,-60.625,-172.471,-305.853,-4.325,117.764,-333.3936646,3.475,-27.54066456,7.8,725.249,-192.444,308.733
19-03-02,-60.738,-172.756,-306.398,-4.336,117.88,-334.0043574,3.44,-27.60635737,7.776,726.078,-192.718,309.044
20-03-02,-60.851,-173.041,-306.943,-4.347,117.996,-334.6150502,3.405,-27.67205017,7.752,726.907,-192.992,309.355
21-03-02,-60.964,-173.326,-307.488,-4.358,118.112,-335.225743,3.37,-27.73774298,7.728,727.736,-193.266,309.666
22-03-02,-61.077,-173.611,-308.033,-4.369,118.228,-335.8364358,3.335,-27.80343578,7.704,728.565,-193.54,309.977
23-03-02,-61.19,-173.896,-308.578,-4.38,118.344,-336.4471286,3.3,-27.86912859,7.68,729.394,-193.814,310.288
24-03-02,-61.303,-174.181,-309.123,-4.391,118.46,-337.0578214,3.265,-27.93482139,7.656,730.223,-194.088,310.599
25-03-02,-61.416,-174.466,-309.668,-4.402,118.576,-337.6685142,3.23,-28.0005142,7.632,731.052,-194.362,310.91
26-03-02,-61.529,-174.751,-310.213,-4.413,118.692,-338.279207,3.195,-28.066207,7.608,731.881,-194.636,311.221
27-03-02,-61.642,-175.036,-310.758,-4.424,118.808,-338.8898998,3.16,-28.13189981,7.584,732.71,-194.91,311.532
28-03-02,-61.755,-175.321,-311.303,-4.435,118.924,-339.5005926,3.125,-28.19759261,7.56,733.539,-195.184,311.843
29-03-02,-61.868,-175.606,-311.848,-4.446,119.04,-340.1112854,3.09,-28.26328542,7.536,734.368,-195.458,312.154
30-03-02,-61.981,-175.891,-312.393,-4.457,119.156,-340.7219782,3.055,-28.32897822,7.512,735.197,-195.732,312.465
31-03-02,-62.094,-176.176,-312.938,-4.468,119.272,-341.332671,3.02,-28.39467103,7.488,736.026,-196.006,312.776
01-04-02,-62.207,-176.461,-313.483,-4.479,119.388,-341.9433638,2.985,-28.46036383,7.464,736.855,-196.28,313.087
02-04-02,-62.32,-176.746,-314.028,-4.49,119.504,-342.5540566,2.95,-28.52605664,7.44,737.684,-196.554,313.398
03-04-02,-62.433,-177.031,-314.573,-4.501,119.62,-343.1647494,2.915,-28.59174944,7.416,738.513,-196.828,313.709
04-04-02,-62.546,-177.316,-315.118,-4.512,119.736,-343.7754422,2.88,-28.65744225,7.392,739.342,-197.102,314.02
05-04-02,-62.659,-177.601,-315.663,-4.523,119.852,-344.386135,2.845,-28.72313505,7.368,740.171,-197.376,314.331
06-04-02,-62.772,-177.886,-316.208,-4.534,119.968,-344.9968279,2.81,-28.78882785,7.344,741,-197.65,314.642
07-04-02,-62.885,-178.171,-316.753,-4.545,120.084,-345.6075207,2.775,-28.85452066,7.32,741.829,-197.924,314.953
08-04-02,-62.998,-178.456,-317.298,-4.556,120.2,-346.2182135,2.74,-28.92021346,7.296,742.658,-198.198,315.264
09-04-02,-63.111,-178.741,-317.843,-4.567,120.316,-346.8289063,2.705,-28.98590627,7.272,743.487,-198.472,315.575
10-04-02,-63.224,-179.026,-318.388,-4.578,120.432,-347.4395991,2.67,-29.05159907,7.248,744.316,-198.746,315.886
11-04-02,-63.337,-179.311,-318.933,-4.589,120.548,-348.0502919,2.635,-29.11729188,7.224,745.145,-199.02,316.197
12-04-02,-63.45,-179.596,-319.478,-4.6,120.664,-348.6609847,2.6,-29.18298468,7.2,745.974,-199.294,316.508
13-04-02,-63.563,-179.881,-320.023,-4.611,120.78,-349.2716775,2.565,-29.24867749,7.176,746.803,-199.568,316.819
14-04-02,-63.676,-180.166,-320.568,-4.622,120.896,-349.8823703,2.53,-29.31437029,7.152,747.632,-199.842,317.13
15-04-02,-63.789,-180.451,-321.113,-4.633,121.012,-350.4930631,2.495,-29.3800631,7.128,748.461,-200.116,317.441
16-04-02,-63.902,-180.736,-321.658,-4.644,121.128,-351.1037559,2.46,-29.4457559,7.104,749.29,-200.39,317.752
17-04-02,-64.015,-181.021,-322.203,-4.655,121.244,-351.7144487,2.425,-29.51144871,7.08,750.119,-200.664,318.063
18-04-02,-64.128,-181.306,-322.748,-4.666,121.36,-352.3251415,2.39,-29.57714151,7.056,750.948,-200.938,318.374
19-04-02,-64.241,-181.591,-323.293,-4.677,121.476,-352.9358343,2.355,-29.64283432,7.032,751.777,-201.212,318.685
20-04-02,-64.354,-181.876,-323.838,-4.688,121.592,-353.5465271,2.32,-29.70852712,7.008,752.606,-201.486,318.996
21-04-02,-64.467,-182.161,-324.383,-4.699,121.708,-354.1572199,2.285,-29.77421993,6.984,753.435,-201.76,319.307
22-04-02,-64.58,-182.446,-324.928,-4.71,121.824,-354.7679127,2.25,-29.83991273,6.96,754.264,-202.034,319.618
23-04-02,-64.693,-182.731,-325.473,-4.721,121.94,-355.3786055,2.215,-29.90560554,6.936,755.093,-202.308,319.929
24-04-02,-64.806,-183.016,-326.018,-4.732,122.056,-355.9892983,2.18,-29.97129834,6.912,755.922,-202.582,320.24
25-04-02,-64.919,-183.301,-326.563,-4.743,122.172,-356.5999911,2.145,-30.03699115,6.888,756.751,-202.856,320.551
26-04-02,-65.032,-183.586,-327.108,-4.754,122.288,-357.210684,2.11,-30.10268395,6.864,757.58,-203.13,320.862
27-04-02,-65.145,-183.871,-327.653,-4.765,122.404,-357.8213768,2.075,-30.16837676,6.84,758.409,-203.404,321.173
28-04-02,-65.258,-184.156,-328.198,-4.776,122.52,-358.4320696,2.04,-30.23406956,6.816,759.238,-203.678,321.484
29-04-02,-65.371,-184.441,-328.743,-4.787,122.636,-359.0427624,2.005,-30.29976237,6.792,760.067,-203.952,321.795
30-04-02,-65.484,-184.726,-329.288,-4.798,122.752,-359.6534552,1.97,-30.36545517,6.768,760.896,-204.226,322.106
01-05-02,-65.597,-185.011,-329.833,-4.809,122.868,-360.264148,1.935,-30.43114798,6.744,761.725,-204.5,322.417
02-05-02,-65.71,-185.296,-330.378,-4.82,122.984,-360.8748408,1.9,-30.49684078,6.72,762.554,-204.774,322.728
03-05-02,-65.823,-185.581,-330.923,-4.831,123.1,-361.4855336,1.865,-30.56253359,6.696,763.383,-205.048,323.039
04-05-02,-65.936,-185.866,-331.468,-4.842,123.216,-362.0962264,1.83,-30.62822639,6.672,764.212,-205.322,323.35
05-05-02,-66.049,-186.151,-332.013,-4.853,123.332,-362.7069192,1.795,-30.6939192,6.648,765.041,-205.596,323.661
06-05-02,-66.162,-186.436,-332.558,-4.864,123.448,-363.317612,1.76,-30.759612,6.624,765.87,-205.87,323.972
07-05-02,-66.275,-186.721,-333.103,-4.875,123.564,-363.9283048,1.725,-30.82530481,6.6,766.699,-206.144,324.283
08-05-02,-66.388,-187.006,-333.648,-4.886,123.68,-364.5389976,1.69,-30.89099761,6.576,767.528,-206.418,324.594
09-05-02,-66.501,-187.291,-334.193,-4.897,123.796,-365.1496904,1.655,-30.95669042,6.552,768.357,-206.692,324.905
10-05-02,-66.614,-187.576,-334.738,-4.908,123.912,-365.7603832,1.62,-31.02238322,6.528,769.186,-206.966,325.216
11-05-02,-66.727,-187.861,-335.283,-4.919,124.028,-366.371076,1.585,-31.08807603,6.504,770.015,-207.24,325.527
12-05-02,-66.84,-188.146,-335.828,-4.93,124.144,-366.9817688,1.55,-31.15376883,6.48,770.844,-207.514,325.838
13-05-02,-66.953,-188.431,-336.373,-4.941,124.26,-367.5924616,1.515,-31.21946164,6.456,771.673,-207.788,326.149
14-05-02,-67.066,-188.716,-336.918,-4.952,124.376,-368.2031544,1.48,-31.28515444,6.432,772.502,-208.062,326.46
15-05-02,-67.179,-189.001,-337.463,-4.963,124.492,-368.8138472,1.445,-31.35084725,6.408,773.331,-208.336,326.771
16-05-02,-67.292,-189.286,-338.008,-4.974,124.608,-369.4245401,1.41,-31.41654005,6.384,774.16,-208.61,327.082
17-05-02,-67.405,-189.571,-338.553,-4.985,124.724,-370.0352329,1.375,-31.48223286,6.36,774.989,-208.884,327.393
18-05-02,-67.518,-189.856,-339.098,-4.996,124.84,-370.6459257,1.34,-31.54792566,6.336,775.818,-209.158,327.704
19-05-02,-67.631,-190.141,-339.643,-5.007,124.956,-371.2566185,1.305,-31.61361847,6.312,776.647,-209.432,328.015
20-05-02,-67.744,-190.426,-340.188,-5.018,125.072,-371.8673113,1.27,-31.67931127,6.288,777.476,-209.706,328.326
21-05-02,-67.857,-190.711,-340.733,-5.029,125.188,-372.4780041,1.235,-31.74500408,6.264,778.305,-209.98,328.637
22-05-02,-67.97,-190.996,-341.278,-5.04,125.304,-373.0886969,1.2,-31.81069688,6.24,779.134,-210.254,328.948
23-05-02,-68.083,-191.281,-341.823,-5.051,125.42,-373.6993897,1.165,-31.87638969,6.216,779.963,-210.528,329.259
24-05-02,-68.196,-191.566,-342.368,-5.062,125.536,-374.3100825,1.13,-31.94208249,6.192,780.792,-210.802,329.57
25-05-02,-68.309,-191.851,-342.913,-5.073,125.652,-374.9207753,1.095,-32.0077753,6.168,781.621,-211.076,329.881
26-05-02,-68.422,-192.136,-343.458,-5.084,125.768,-375.5314681,1.06,-32.0734681,6.144,782.45,-211.35,330.192
27-05-02,-68.535,-192.421,-344.003,-5.095,125.884,-376.1421609,1.025,-32.13916091,6.12,783.279,-211.624,330.503
28-05-02,-68.648,-192.706,-344.548,-5.106,126,-376.7528537,0.99,-32.20485371,6.096,784.108,-211.898,330.814
29-05-02,-68.761,-192.991,-345.093,-5.117,126.116,-377.3635465,0.955,-32.27054652,6.072,784.937,-212.172,331.125
30-05-02,-68.874,-193.276,-345.638,-5.128,126.232,-377.9742393,0.92,-32.33623932,6.048,785.766,-212.446,331.436
31-05-02,-68.987,-193.561,-346.183,-5.139,126.348,-378.5849321,0.885,-32.40193213,6.024,786.595,-212.72,331.747
01-06-02,-69.1,-193.846,-346.728,-5.15,126.464,-379.1956249,0.85,-32.46762493,6,787.424,-212.994,332.058
